"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000033335",4826.43758976774,0.395244192921583,0.0617771233600858,6.39790542880716,1.57522795138518e-10,4.47720826944997e-10
"ENSMUSG00000032180",257.863034728721,1.09418468662383,0.16198230527145,6.75496428322956,1.42870447160911e-11,4.28542900549963e-11
"ENSMUSG00000057191",3755.11842031799,1.96601983225974,0.068983490728891,28.4998600605224,1.17611530712641e-178,2.95160160143168e-177
"ENSMUSG00000032185",473.896468060372,-1.20230158685887,0.131970669228535,-9.11036970477757,8.21017129540272e-20,3.42377539568193e-19
"ENSMUSG00000032182",342.09156102729,0.500809621935261,0.151506079002826,3.30554143590449,0.000947930867395435,0.00165494747698216
"ENSMUSG00000048429",764.217949181401,0.02159544621246,0.102294105782003,0.211111344562528,0.832800388044683,0.862626903183091
"ENSMUSG00000032187",3987.27517649672,0.930830050602286,0.0617276644378586,15.079625303811,2.20516849716604e-51,1.85089310254761e-50
"ENSMUSG00000032193",2899.35189406774,0.260697876979464,0.0715138321794533,3.64541892154907,0.000266956572892882,0.00049083793309904
"ENSMUSG00000074476",243.932532221146,-0.681803924370412,0.169106919694009,-4.03179199055901,5.53531692476433e-05,0.000108057324783825
"ENSMUSG00000032194",1079.21773188377,0.0970391410017105,0.0938734685962888,1.03372275950552,0.301265790002203,0.36000968497275
"ENSMUSG00000032198",232.624553126773,0.314973599843822,0.183513110877644,1.71635475164403,0.0860971329069972,0.115624063849257
"ENSMUSG00000019066",1140.34555086065,0.0112407338348141,0.0871634661598535,0.128961528608777,0.89738809028942,0.915891691499137
"ENSMUSG00000040883",683.586111891861,0.196734475058873,0.12621669275283,1.55870408872253,0.11906643360828,0.156018515023176
"ENSMUSG00000006241",29.7943852614462,-0.482887699466731,0.527075771980888,-0.916163719026418,0.359581031531266,0.420686963552507
"ENSMUSG00000040563",66.7640475119584,-0.75645101013545,0.327419405454951,-2.31034262946131,0.0208691925881645,0.030837156198417
"ENSMUSG00000051238",94.8703745185853,-1.21601895025785,0.281276002398862,-4.32322323940555,1.53766000049586e-05,3.15105812243653e-05
"ENSMUSG00000006235",51.7219974930672,-2.05647429360625,0.65551007642907,-3.13721232907512,0.00170562558336786,0.00290053628198204
"ENSMUSG00000040146",120.66932564565,-1.07663035703444,0.266776410537127,-4.03570298763205,5.4439049221457e-05,0.000106372322265612
"ENSMUSG00000039632",6.42032176654959,0.128250031223195,1.08949133763997,0.117715512544604,0.906293075008991,0.922874303003545
"ENSMUSG00000003402",2528.09670177072,0.839265564537862,0.0718050053567155,11.6881206312642,1.46594627106834e-31,8.33698689944998e-31
"ENSMUSG00000038895",185.368445063946,0.144575732416477,0.190488717919328,0.758972678254389,0.447868900797229,0.510249476408634
"ENSMUSG00000096981",50.8357812334654,0.0781584792654881,0.374700766038376,0.208589056520592,0.834769054295356,0.864165732573427
"ENSMUSG00000066839",184.684896680251,-1.50494017263157,0.217051371441757,-6.93356675258513,4.10360137390426e-12,1.26730949458454e-11
"ENSMUSG00000013822",995.301340746949,0.396884561742193,0.0919529866575029,4.31616825259269,1.58760986453311e-05,3.24916462388431e-05
"ENSMUSG00000001348",68.4685366471107,0.479029115477423,0.325681680511308,1.47085066229505,0.14133150792136,0.182144126139671
"ENSMUSG00000010607",237.846590991295,-0.804272278172071,0.187412970242367,-4.29144406137936,1.77514923781144e-05,3.61937380415379e-05
"ENSMUSG00000057982",215.170611629517,-0.808767541411179,0.195763113981273,-4.13135817551691,3.60626160246028e-05,7.15141948497389e-05
"ENSMUSG00000066829",230.925221627844,-0.249735879420302,0.181094759805886,-1.3790342674078,0.167884188765868,0.212945781010327
"ENSMUSG00000036777",1295.54259577064,-3.26786837786532,0.114005642456523,-28.6640933505686,1.06987619189442e-180,2.72318283558816e-179
"ENSMUSG00000032239",627.049046524292,-0.563426529215192,0.119879661774368,-4.6999342580366,2.60245256686779e-06,5.66102370937734e-06
"ENSMUSG00000035919",191.392919885467,-1.46687899608103,0.231910047176022,-6.32520675125239,2.52893743963041e-10,7.1040564281049e-10
"ENSMUSG00000043067",1594.46727674153,2.31332710225477,0.0817919482314968,28.2830663931287,5.5831505228073e-176,1.37633452750228e-174
"ENSMUSG00000008429",1912.29843408231,1.10303626443704,0.0790827871043062,13.9478678588071,3.24151680103783e-44,2.40911067652206e-43
"ENSMUSG00000001833",4681.82075664059,0.184252299241758,0.0614620541459633,2.9978220188376,0.00271916421899582,0.00451167274811143
"ENSMUSG00000036611",560.823494275364,1.57899528843825,0.137110835317169,11.5161962567412,1.0933166158276e-30,6.13698071717124e-30
"ENSMUSG00000031969",583.743549001666,-0.561138249040066,0.125327854660516,-4.47736259876193,7.55708341925908e-06,1.58867476346116e-05
"ENSMUSG00000035443",235.786517787387,-0.867614215876245,0.180405468363578,-4.80924566060109,1.51500925907153e-06,3.35380253691935e-06
"ENSMUSG00000031988",1468.23743715444,-0.167558993676017,0.0832625118614145,-2.01241819313485,0.0441758722761435,0.0621526543751334
