Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSMUSG00000038593,189.88345722447,0.0095023433775826,0.186473039539678,0.0509582693618327,0.959358773543416,0.969424550411971,Tctn1
ENSMUSG00000038582,648.090878370577,0.633769137776666,0.112638875906768,5.62655772862331,1.838412803446e-08,5.89714229957846e-08,Pptc7
ENSMUSG00000029462,1652.54407682111,-0.121907228475114,0.0777200946403532,-1.56854194580225,0.116754708802732,0.160606859963053,Vps29
ENSMUSG00000029463,116.584452565381,-0.612541301759137,0.238337615043266,-2.57005719239047,0.0101681726530589,0.0173956319855541,Fam216a
ENSMUSG00000029464,343.907936815023,-0.299512820163145,0.147109947801056,-2.03597937896213,0.0417524259842353,0.0638030055644391,Gpn3
ENSMUSG00000029465,15225.3050752786,-0.399494090246346,0.0510639879728696,-7.82340169864129,5.141470822886571e-15,2.4528243472384202e-14,Arpc3
ENSMUSG00000029466,833.904279698191,-0.227180799347006,0.0970855681416135,-2.34000587003446,0.0192834368044228,0.0314517425243276,Anapc7
ENSMUSG00000029467,3347.02746449447,0.142507047597103,0.0670895177049606,2.12413283732051,0.0336590373590904,0.0523877858374209,Atp2a2
ENSMUSG00000029469,69.621916356073,-1.62406902505572,0.311708582458597,-5.2102159403052,1.88620965334731e-07,5.58680309575883e-07,Ift81
ENSMUSG00000029468,2254.17340690601,-0.793643550595737,0.0703955509742859,-11.2740583689108,1.76254260913449e-29,1.4094713342395399e-28,P2rx7
ENSMUSG00000029470,9495.19791317477,1.31612988049074,0.0547763218662513,24.0273504253237,1.44024569579991e-127,4.3671178809932796e-126,P2rx4
ENSMUSG00000029471,1657.88048214153,0.611163218991013,0.0763653430317603,8.0031490035582,1.2127703782829601e-15,5.9864105034440406e-15,Camkk2
ENSMUSG00000029472,5922.48710377204,0.385545962218138,0.057535826909926,6.70097194955972,2.07037785648391e-11,8.122600844845869e-11,Anapc5
ENSMUSG00000029474,3900.26876246349,2.23810713830627,0.0779557809175052,28.709957259933,2.8657611623143e-181,1.4184951397494898e-179,Rnf34
ENSMUSG00000029475,730.279106892641,-0.419099220985926,0.108879175757924,-3.84921375523385,0.0001184975682818,0.0002665609929215,Kdm2b
ENSMUSG00000049686,1398.68686913549,0.217247096005162,0.08352384296283,2.60101892224765,0.0092947327056492,0.0159821416549287,Orai1
ENSMUSG00000054434,89.2156027151478,0.17418221395603,0.272597594070884,0.638971941589245,0.522841185183553,0.592430344014987,Tmem120b
ENSMUSG00000029449,138.840330725566,-1.52208867970223,0.23083962517285,-6.5937062519596,4.28980089947719e-11,1.65397711404412e-10,Rhof
ENSMUSG00000090086,131.405721747604,-0.502042131266237,0.232973031826793,-2.15493667799064,0.031166789715033,0.048824331698944,AI480526
ENSMUSG00000038384,1076.92704602541,-0.0951171487980762,0.0957428298311091,-0.993464982869876,0.320483407159088,0.390030486671842,Setd1b
ENSMUSG00000029440,678.709103694326,-0.0107588853036579,0.108882762095135,-0.0988116493064118,0.921287818953065,0.941051171023592,Psmd9
ENSMUSG00000029442,16.360327257533,-1.37281742945082,0.607781821633928,-2.25873394133476,0.0238999398318805,0.0383274358451325,Wdr66
ENSMUSG00000029438,102.165211403927,-3.28867403542277,0.384090745890483,-8.56223189600221,1.10703250662586e-17,5.9270492007164e-17,Bcl7a
ENSMUSG00000038342,1435.39771189177,0.116844833802066,0.0865274362935198,1.35037901048753,0.176894440048744,0.231987545578639,Mlxip
ENSMUSG00000029433,519.859708097231,0.297462832767028,0.119597041205115,2.48720896244301,0.0128749750048849,0.0216603340865851,Diablo
ENSMUSG00000029434,2398.1761989901,0.155432435463525,0.0681398307274636,2.28108044596122,0.0225436870002276,0.0362965533946837,Vps33a
ENSMUSG00000049550,2572.66664047633,1.14754779432762,0.0670985352360854,17.1024269052966,1.42351069990853e-65,2.20353825648387e-64,Clip1
ENSMUSG00000029427,945.574727179486,-0.0538977593642871,0.0917746142934115,-0.587283964953219,0.557013008602613,0.624650658792024,Zcchc8
ENSMUSG00000029422,1189.76279319431,0.23026601284537,0.0854451606406517,2.69489823787419,0.0070410131121272,0.0123597711246382,Rsrc2
ENSMUSG00000029414,483.06456148656,-2.7254248605928,0.16089485025792,-16.939167762199,2.31374761020325e-64,3.52494663291671e-63,Kntc1
ENSMUSG00000045502,36.2373682769012,2.60893234739697,0.505187106520124,5.16428925783173,2.41354223308632e-07,7.09502098238029e-07,Hcar2
ENSMUSG00000023106,1002.76001471515,0.95178647707323,0.0972871178687669,9.78327344795144,1.32843121644345e-22,8.63756185021876e-22,Denr
ENSMUSG00000061882,19.4067330754362,0.51883057114964,0.556009115635365,0.933133210517169,0.350751193873731,0.42146010371145,Ccdc62
ENSMUSG00000000915,5.48149905439747,0.958814018912295,1.14957169616293,0.834061957259948,0.404246071183965,0.476324195468272,Hip1r
ENSMUSG00000066278,1432.89089455631,1.1692144947392,0.0858037569418,13.6266118922073,2.7819921178287398e-42,2.93999048874003e-41,Vps37b
ENSMUSG00000029408,59.4962990384698,-1.03270998107443,0.33239163982681,-3.10690720624777,0.0018905573241489,0.0036184394574838,Abcb9
ENSMUSG00000023707,306.514431309352,0.186217868408042,0.144884410962588,1.2852857472439,0.198692448892339,0.257234109115969,Ogfod2
ENSMUSG00000029404,676.83178539116,0.057968826526759,0.108286495451232,0.535328309270714,0.592422854026507,0.657471765417755,Arl6ip4
ENSMUSG00000029406,16.2919644898967,-0.53250748669929,0.708104475014741,-0.752018247996815,0.452040085048549,0.523914667752243,Pitpnm2
ENSMUSG00000038126,129.902308136733,-1.3674044984805,0.237472411672492,-5.75816150116142,8.50349802216839e-09,2.78986915723382e-08,Mphosph9
ENSMUSG00000047635,210.822086452952,-0.39713758558391,0.179929640645662,-2.20718267517689,0.0273012996373278,0.0432722662141826,2810006K23Rik
ENSMUSG00000029394,177.426558129542,-0.222320159191608,0.206520660703827,-1.07650323427175,0.281702255211677,0.349179188559421,Cdk2ap1
ENSMUSG00000038095,1538.81842908301,0.0489818128783202,0.0816700918295559,0.599752146483984,0.54867142956023,0.616953606211974,Sbno1
ENSMUSG00000049327,1058.60180163983,-0.17843831212203,0.098969055272882,-1.80297075313118,0.0713928079970154,0.103442338834505,Setd8
ENSMUSG00000029401,699.0934483367,-0.363907241354257,0.111475401043207,-3.26446227552219,0.0010967206665659,0.002178999350691,Rilpl2
ENSMUSG00000029402,255.666172599564,0.544423982437427,0.180712817965356,3.01264729622996,0.0025897972020129,0.004858003349432,Snrnp35
ENSMUSG00000029392,659.628948772635,1.12937886237837,0.135075746829669,8.36107805350518,6.214771027208491e-17,3.23070060497019e-16,Rilpl1
ENSMUSG00000029390,1854.74703040711,0.0760761502715984,0.0762890542919517,0.997209245515896,0.31866295417257,0.388192234932208,Tmed2
ENSMUSG00000029389,209.447300766298,0.519886241498928,0.178330601627459,2.9152946087458,0.0035535292072853,0.0065509857592866,Ddx55
ENSMUSG00000029388,519.768922509476,0.434781989145962,0.122116787647498,3.56037853207376,0.0003703205828091,0.0007816491924016,Eif2b1
ENSMUSG00000029387,279.443909650168,0.687879529888671,0.163440679771413,4.20874124392247,2.56797259185173e-05,6.20585117092999e-05,Gtf2h3
ENSMUSG00000038023,1724.99257688226,1.68559705868429,0.0877345220173867,19.2124721252855,2.91069821204595e-82,5.47307413054826e-81,Atp6v0a2
ENSMUSG00000079215,887.482775101199,-0.616702011996985,0.0984109221632327,-6.26660129222314,3.6901338240542004e-10,1.3355938115211202e-09,Zfp664
ENSMUSG00000029478,2614.35088018562,0.0863372292605615,0.0831004416784346,1.03895030539852,0.298827848689691,0.36746083554016,Ncor2
ENSMUSG00000037936,2531.25842517862,-0.381839062178729,0.078486487196172,-4.86502932949906,1.14439835670005e-06,3.16783833354436e-06,Scarb1
ENSMUSG00000008348,12501.0253652008,1.09655232530781,0.0535642909265691,20.4717043078394,3.84921009711949e-93,8.368690633025601e-92,Ubc
ENSMUSG00000072612,4.54328016937678,0.393218328976585,1.30912283947506,0.3003677860622,0.76389663285892,0.81072697608655,Gm10382
ENSMUSG00000029480,356.379932210062,0.383625985296204,0.145109151954823,2.64370634193795,0.0082003766303954,0.0142333079060904,Dhx37
ENSMUSG00000037905,428.518949708405,-1.10302513960195,0.147780646730637,-7.46393498745787,8.39760477725436e-14,3.75851338904776e-13,Bri3bp
ENSMUSG00000029482,588.17535635271,-0.458635594190063,0.122278638022455,-3.75074176166273,0.0001763122133628,0.0003892046268188,Aacs
ENSMUSG00000029416,2146.72656204504,0.823031847043949,0.0740661022113839,11.1121258237004,1.09520702433594e-28,8.51351804206021e-28,Slc15a4
ENSMUSG00000029428,1594.53208685206,-0.824279940759368,0.0840979834882393,-9.80142337033134,1.11010171897966e-22,7.24429589722892e-22,Stx2
ENSMUSG00000029430,1948.37466888533,-0.514082272768321,0.0829711310117407,-6.19591738113798,5.79465181982072e-10,2.0733264211318504e-09,Ran
ENSMUSG00000029439,778.723565834303,-0.141457210207988,0.103689617586895,-1.36423697473321,0.172492994605572,0.226809089819989,Sfswap
ENSMUSG00000051034,80.1360308611846,-0.518948477232375,0.286674744106237,-1.81023437851247,0.0702594484452857,0.101988996508672,Zfp11
ENSMUSG00000034211,709.638343866559,0.136016606034102,0.107143118779411,1.26948522297672,0.204268057622627,0.263797966959695,Mrps17
ENSMUSG00000029432,1249.09397977172,-0.270933401031912,0.0882512710426679,-3.07002265044909,0.0021404253748877,0.0040606797409058,Gbas
ENSMUSG00000029446,209.190919045726,0.258419715522037,0.190567964691027,1.35605014169627,0.175083214848873,0.229901132384653,Psph
ENSMUSG00000029447,2229.64309657584,0.36223115027495,0.0768485442968165,4.71357204732316,2.43411604669379e-06,6.51334086597143e-06,Cct6a
ENSMUSG00000025538,505.304866693975,0.953863938966804,0.1223885570015,7.79373466226187,6.50570891361872e-15,3.08953328499231e-14,Sumf2
ENSMUSG00000070493,814.580465228373,-0.23130230847219,0.101316339287126,-2.28297143481161,0.0224320510368564,0.0361307492134474,Chchd2
ENSMUSG00000034173,37.56128690845,-0.822551439040617,0.415606586059895,-1.97915881660758,0.0477981280814929,0.0722481542503966,Zbed5
ENSMUSG00000095789,8.49528488624574,-0.768139914084315,0.803851430291636,-0.955574481973162,0.339287258850306,0.409729444800616,Nupr1l
ENSMUSG00000066735,351.716082756814,-0.155687069046174,0.154301114948254,-1.00898213923072,0.312983200039887,0.382351830465272,Vkorc1l1
ENSMUSG00000025534,12444.6276840995,-0.598751901233271,0.0538382084454326,-11.1213191991731,9.8800165192639e-29,7.69449296459837e-28,Gusb
ENSMUSG00000025533,827.158056668447,-0.254043614886753,0.102253305010543,-2.48445382631454,0.0129750333589695,0.0218190335375822,Asl
ENSMUSG00000025532,704.865138282822,1.25513497020435,0.107006559447516,11.7295143090734,8.99734519038019e-32,7.67532382964108e-31,Crcp
ENSMUSG00000034118,2070.79607472718,2.39931961148762,0.0825918802681286,29.0503086223295,1.52504628732474e-185,7.82711256400317e-184,Tpst1
ENSMUSG00000034110,170.686092448604,-1.94161697243803,0.223378249343869,-8.69205922304952,3.55928448325873e-18,1.95152887845224e-17,Kctd7
ENSMUSG00000025340,749.368133002343,0.79611030802189,0.11081602225905,7.18407222884122,6.76650873449359e-13,2.88515454143899e-12,Rabgef1
ENSMUSG00000053094,1738.01500015697,0.642391486780577,0.0824939177303254,7.78713757880393,6.8544303615081904e-15,3.2510586572514704e-14,Tmem248
ENSMUSG00000025337,1446.36850187738,0.754602243638507,0.0906826219400141,8.32135449433378,8.6963728906109e-17,4.500193293765301e-16,Sbds
ENSMUSG00000056310,488.683475603618,0.0060515679181805,0.119714616145103,0.0505499504826181,0.959684145524964,0.969672789608611,Tyw1
ENSMUSG00000015944,1411.77784934484,-0.476724490253877,0.085963807452699,-5.54564187395016,2.92877741531945e-08,9.224617598603e-08,Gatsl2
ENSMUSG00000061979,163.430540267145,1.01959548282733,0.2122066564476,4.80472903110415,1.54961225804369e-06,4.23614806974047e-06,Wbscr16
ENSMUSG00000015942,212.750912436232,-0.177132835770661,0.177728267188506,-0.996649765244075,0.318934541217287,0.388379021291345,Gtf2ird2
ENSMUSG00000015950,10050.492997566,0.108667417597982,0.059884610740816,1.81461340824775,0.0695833405001006,0.101077853274882,Ncf1
ENSMUSG00000060261,2166.8088140579,-0.521025762694044,0.0723901510718612,-7.19746754191499,6.13411447001315e-13,2.6208637157275597e-12,Gtf2i
ENSMUSG00000023079,279.56364604237,-1.44805031508787,0.170421203283404,-8.49689056988885,1.94736863428807e-17,1.03421956773492e-16,Gtf2ird1
ENSMUSG00000063146,2011.14336436085,1.12495318182404,0.081633663053719,13.7805059793012,3.33923541385137e-43,3.5925468288368296e-42,Clip2
ENSMUSG00000023104,1083.37142891976,-0.296191452164101,0.0966053307096365,-3.06599490927011,0.0021694700856611,0.0041101775919417,Rfc2
ENSMUSG00000040751,4843.95512296641,0.968400463981634,0.0641872202910815,15.0871226326682,1.96841002787275e-51,2.45766687727322e-50,Lat2
ENSMUSG00000040731,4977.06888127538,0.0428657453377868,0.0574240412558216,0.746477335978876,0.455379117469636,0.527296596215649,Eif4h
ENSMUSG00000029674,706.295169840859,0.079662936223692,0.1162761744591,0.685118310731092,0.493269266525084,0.564482753177874,Limk1
ENSMUSG00000040557,308.216791549508,-2.5825058559896,0.166204947896077,-15.5380804764269,1.91637904492258e-54,2.51296489838383e-53,Wbscr27
ENSMUSG00000040532,283.819239360152,0.811657987879742,0.156285934565846,5.19341673410653,2.06469307677544e-07,6.09527378605819e-07,Abhd11
ENSMUSG00000007207,15.0105431280684,-0.452795183094173,0.706715082049579,-0.640704004478014,0.521715011938126,0.591368310508793,Stx1a
ENSMUSG00000005378,464.106989547407,0.417958613804951,0.132686819905152,3.14996330535104,0.0016329097061725,0.0031553818955283,Wbscr22
ENSMUSG00000061118,311.712838305728,0.0466198970856668,0.145630601121537,0.320124319522378,0.748874090640197,0.798022352451757,Dnajc30
ENSMUSG00000043614,9.25440174674473,-2.57745605446115,0.946292645051648,-2.72374097795135,0.0064547107511084,0.0114057207190815,Vps37d
ENSMUSG00000005374,390.727122342416,-0.0027234660195059,0.139782991246102,-0.0194835293995895,0.984455376185387,0.989115426505905,Tbl2
ENSMUSG00000029681,1171.38852224087,0.362618645126065,0.0860906066172495,4.21205819513193,2.53054325023292e-05,6.12248707934057e-05,Bcl7b
ENSMUSG00000002748,3385.40673962206,0.263911611074711,0.067385270916377,3.91645841124861,8.98593088260435e-05,0.0002047876477576,Baz1b
ENSMUSG00000000916,108.558096423553,0.472781595617911,0.247094826688359,1.91336096329606,0.0557018582095699,0.0830323021495588,Nsun5
ENSMUSG00000053293,882.694918888453,0.265033713334491,0.0995467243380273,2.66240516799454,0.0077584427746651,0.0135243567465383,Pom121
ENSMUSG00000039959,4778.71616061676,1.12492717379616,0.0689001614104493,16.3269163782475,6.35144992318265e-60,9.19528409110016e-59,Hip1
ENSMUSG00000004814,41.5036149234512,-2.91379555409819,0.437464495980577,-6.66064464858325,2.7262909353992797e-11,1.06326195527889e-10,Ccl24
ENSMUSG00000039917,400.61285992501,1.24597066916586,0.135888830031429,9.16904405518607,4.7723217225887e-20,2.82972466533988e-19,Rhbdd2
ENSMUSG00000005514,6116.55684902206,1.34049044696083,0.0671707807012394,19.9564517929758,1.31740633542776e-88,2.74051155125613e-87,Por
ENSMUSG00000039886,1012.41568401904,0.556624919245519,0.0955447228779187,5.82580494745628,5.6837969629733605e-09,1.88801563308529e-08,Tmem120a
ENSMUSG00000019179,3180.73425700692,0.493864783674424,0.0658487863293576,7.49998308555373,6.382606901735291e-14,2.87205843443877e-13,Mdh2
ENSMUSG00000051391,6973.57037246162,0.93286577451816,0.0590529178604549,15.7971156772062,3.2568053667501097e-56,4.44765251993583e-55,Ywhag
ENSMUSG00000029699,233.225746418021,0.784252759304027,0.171579480354247,4.57078409192545,4.85902708300886e-06,1.26585388309798e-05,Ssc4d
ENSMUSG00000004947,429.953472807659,0.345445016314156,0.131639573935138,2.62417300502937,0.008685965252152,0.0150116399189484,Dtx2
ENSMUSG00000004952,5890.25201894502,0.948292127973376,0.0745147655909074,12.7262311094097,4.2275841488920004e-37,4.1104065447651004e-36,Rasa4
ENSMUSG00000039771,692.993696147093,-0.420186198252295,0.113935366206,-3.68793476726604,0.0002260815885145,0.0004911900994045,Polr2j
ENSMUSG00000029703,572.469196880408,-1.373990781724,0.115171373507032,-11.9299678373646,8.26054035554109e-33,7.31589440399159e-32,Lrwd1
ENSMUSG00000039754,239.351285903297,0.178398124682181,0.164689769541045,1.08323744200589,0.278703044504436,0.346078158287461,Alkbh4
ENSMUSG00000039747,884.586507180844,0.445905302496631,0.094187795913987,4.73421527884392,2.19904225690658e-06,5.90957214232642e-06,Orai2
ENSMUSG00000039737,376.064714254992,0.968951929075897,0.141515474604217,6.84696802088824,7.54315713437565e-12,3.0315454683500094e-11,Prkrip1
ENSMUSG00000005057,340.894453213004,0.362713979325124,0.163309647051513,2.22101992058505,0.0263496121816546,0.04190706036968,Sh2b2
ENSMUSG00000029705,6098.79521874499,-0.0327429227127326,0.0555042130032421,-0.589917790759775,0.555245766088415,0.623115218991417,Cux1
ENSMUSG00000007987,1213.39401656114,2.06772583924744,0.10140482736173,20.3908028152495,2.01807224819053e-92,4.35729633863621e-91,Ift22
ENSMUSG00000097908,132.273062799828,-2.05692592673182,0.238994526083928,-8.60658175078659,7.527147306819259e-18,4.05429960100205e-17,4933404O12Rik
ENSMUSG00000019054,1624.26319895683,0.525872664396821,0.0785099926163466,6.69816219403552,2.11056941990901e-11,8.2776889588226e-11,Fis1
ENSMUSG00000059518,1795.6942578146,0.739179414675443,0.0784157946215965,9.42640979718984,4.24365866792574e-21,2.61660942877568e-20,Znhit1
ENSMUSG00000004846,4019.62652580326,0.677856655091609,0.0643673170273108,10.531068970981,6.212493178695619e-26,4.51008997546697e-25,Plod3
ENSMUSG00000004849,2721.78172555975,0.295256076145001,0.0680338494829687,4.33984080555245,1.4258597301508e-05,3.5407577633707e-05,Ap1s1
ENSMUSG00000037411,770.453977497119,4.45343457753077,0.366871409866353,12.1389523897572,6.56613151624975e-34,5.97150798678254e-33,Serpine1
ENSMUSG00000043279,1260.43774872719,0.241141144617865,0.0870089351183098,2.77145265931567,0.0055806786571972,0.0099809824084662,Trim56
ENSMUSG00000051502,30.278731439362,0.401162781576624,0.481999517293861,0.832288762090289,0.405245972305964,0.477322734310345,Ufsp1
ENSMUSG00000037364,1733.28024907599,-0.0514341030984292,0.0770241529797986,-0.6677659034033,0.5042830345367,0.574730291363587,Srrt
ENSMUSG00000023348,67.5511346416974,-0.840421855256215,0.353397330693866,-2.3781216841851,0.0174010825211139,0.0286201413727225,Trip6
ENSMUSG00000037344,1680.33223169609,0.21847235302076,0.0895168499722193,2.44057239601886,0.0146640064158087,0.0244686678674446,Slc12a9
ENSMUSG00000029715,218.802836073424,0.595940053177508,0.182888066707925,3.25849610586805,0.0011200441350897,0.0022207588194631,Pop7
ENSMUSG00000029714,766.357727625351,-0.369615843635638,0.108036433415164,-3.42121478793429,0.0006234207571404,0.0012811122647965,Gigyf1
ENSMUSG00000029713,7493.94989542477,-0.159916234781195,0.0557096050848416,-2.87053255067335,0.0040978100425098,0.0074926084336912,Gnb2
ENSMUSG00000037221,757.331877960732,-0.906772777756927,0.10482839477667,-8.65006833013848,5.1468604234128096e-18,2.79385058874723e-17,Mospd3
ENSMUSG00000029718,21.4897870183696,-1.02663241472412,0.527567379007029,-1.94597402260999,0.0516578601403895,0.0774002611316222,Pcolce
ENSMUSG00000089984,17.1828227589882,-0.405016873350831,0.592052453850294,-0.684089510510235,0.493918645144067,0.565077945654956,Fbxo24
ENSMUSG00000093445,19.4843828136338,-0.697268988921483,0.566515952085012,-1.23080203894568,0.218396912784079,0.279222515446148,Lrch4
ENSMUSG00000029720,30.0397673780896,-0.874151738090326,0.456358472788468,-1.91549360911179,0.0554295833987416,0.082695338682683,Gm20605
ENSMUSG00000029722,833.970820692911,-0.213299234073508,0.0984166257608536,-2.16730895236961,0.0302113043402721,0.0474700331559885,Agfg2
ENSMUSG00000045348,34.8823158146107,-1.28162675688071,0.439022413169862,-2.91927409269839,0.0035084758708791,0.0064726934783469,Nyap1
ENSMUSG00000029723,3655.14359200787,0.34548112280499,0.0630492409081448,5.47954452470434,4.26422133604883e-08,1.32442568926933e-07,Tsc22d4
ENSMUSG00000029725,291.707430523084,-0.337586964994837,0.158659703811141,-2.12774231191481,0.0333584547049997,0.0519457757113544,Ppp1r35
ENSMUSG00000029726,963.336778226312,-0.364686039211593,0.0908190148621634,-4.01552516028806,5.93135703494402e-05,0.0001379101079625,Mepce
ENSMUSG00000037108,73.9927308811608,-1.24301884679051,0.293590390966388,-4.23385398513542,2.29720128390676e-05,5.58057258552169e-05,Zcwpw1
ENSMUSG00000046245,830.11148093082,0.495408085078281,0.107266145001113,4.6184943541426,3.86534495201086e-06,1.01607293942133e-05,Pilra
ENSMUSG00000066684,230.044426562552,0.900420682252674,0.168368367452909,5.34792072806974,8.8970414919842e-08,2.69907099331681e-07,Pilrb1
ENSMUSG00000066682,281.511646683773,0.567693345775054,0.154160726570403,3.6824771029851,0.0002309786192974,0.0005013076688842,Pilrb2
ENSMUSG00000029729,670.680424664726,0.207845868997972,0.10900220097934,1.90680433175259,0.0565459302077811,0.084130293928008,Zkscan1
ENSMUSG00000037017,371.128122820279,-0.392880821196863,0.136393070413142,-2.88050426613909,0.0039703957893436,0.0072713171204958,Zscan21
ENSMUSG00000037007,132.779268732083,-1.08807584705352,0.224285872077063,-4.85129017256899,1.2266093315208e-06,3.38791986295435e-06,Zfp113
ENSMUSG00000019494,1248.31789724802,-0.0631532845255969,0.0851952837338798,-0.741276767419023,0.458525645297592,0.530106781394179,Cops6
ENSMUSG00000029730,1077.49257245415,-1.79253180955272,0.106102656637449,-16.8943159988705,4.95425779242651e-64,7.52026307085542e-63,Mcm7
ENSMUSG00000019518,249.409049203054,-0.348554652355231,0.158855439331231,-2.19416252803567,0.0282237273926831,0.0446438977060213,Ap4m1
ENSMUSG00000036980,865.430086082408,-0.114948346338558,0.0976257839560772,-1.17743839465887,0.23902057279098,0.302624065621418,Taf6
ENSMUSG00000036968,487.744617574939,-0.474320788846692,0.123412264548089,-3.84338453381079,0.0001213491058499,0.0002726327327878,Cnpy4
ENSMUSG00000049285,83.5081448983684,-0.759509490109619,0.280718069320136,-2.70559530403246,0.0068182080734985,0.0120124394631996,Mblac1
ENSMUSG00000047592,2216.34546784826,-2.49167416886046,0.0921994760398128,-27.0248191842709,7.55237744593974e-161,3.27260978392745e-159,Nxpe5
ENSMUSG00000050552,742.953567228064,-0.712526006521551,0.104943084503942,-6.78964230839611,1.1241189932652098e-11,4.47895073263131e-11,Lamtor4
ENSMUSG00000029510,17.5565860668524,-1.06267300920345,0.657450531054344,-1.61635432478738,0.10601772765317,0.147321349689375,Gpc2
ENSMUSG00000036928,40.9012233824488,-0.332497616213851,0.377499601881842,-0.880789316217409,0.378431863415372,0.449672855636276,Stag3
ENSMUSG00000075591,1041.75401330466,-0.669038641913304,0.0956045238187994,-6.99798100748184,2.5967728120414698e-12,1.07077332647993e-11,Gm10874
ENSMUSG00000036898,301.933255661571,-0.98270224936668,0.150404975994981,-6.53370836214537,6.4160826062656e-11,2.43850083393821e-10,Zfp157
ENSMUSG00000058291,574.961937054857,-0.185393224326904,0.120320873850084,-1.54082345311005,0.123359759787532,0.168640468255283,Zfp68
ENSMUSG00000056014,106.502048901375,-0.630119755102338,0.242426357608466,-2.59922131124051,0.0093435512845859,0.0160594692199932,A430033K04Rik
ENSMUSG00000025854,1610.27136115465,-1.5872135598122,0.0825503839127733,-19.2272099120621,2.1910313406652198e-82,4.14475611467531e-81,Fam20c
ENSMUSG00000025856,290.030833376417,-0.376594392673466,0.208287286204255,-1.80805271188834,0.0705982970062474,0.102433376597061,Pdgfa
ENSMUSG00000075585,68.5789713936717,-0.943747375702908,0.373273066966285,-2.52830289464241,0.0114615422822352,0.0194462666305963,6330403L08Rik
ENSMUSG00000025855,43.4278949081953,-0.939601220556123,0.393269274509941,-2.38920577186452,0.0168848423805421,0.0278393666897595,Prkar1b
ENSMUSG00000025857,550.247147190258,0.205670445999924,0.128402445217133,1.60176424718492,0.109207751939503,0.151300882568691,Heatr2
ENSMUSG00000036817,768.503195569705,-0.167298278448238,0.102538113870386,-1.6315716384223,0.102769756970303,0.143316889369611,Sun1
ENSMUSG00000025858,564.313399968638,0.0444340294589134,0.120570640166173,0.368531090136648,0.712477267283827,0.765341638205127,Get4
ENSMUSG00000056413,1200.5007939192,0.207437177380925,0.0866465408504921,2.39406184418667,0.0166629389310478,0.0275072481193661,Adap1
ENSMUSG00000045438,354.20530207173,0.0831165702453329,0.13926257125353,0.596833517413788,0.550618537711734,0.618698604554871,Cox19
ENSMUSG00000053553,236.218230023153,-0.296491041137958,0.175553801235608,-1.68888989615236,0.091240531897547,0.128628299105368,3110082I17Rik
ENSMUSG00000044197,1119.98463488953,-0.560493070485329,0.0855786184585902,-6.54945219472713,5.7748522974142794e-11,2.20013615213018e-10,Gpr146
ENSMUSG00000044092,233.502154330518,1.06261389993263,0.168925864459113,6.29041564081996,3.16617073165909e-10,1.1509421211195e-09,C130050O18Rik
ENSMUSG00000053581,2843.51856186835,1.84309977220711,0.0727581080758969,25.3318815036325,1.42330329792599e-141,5.06364409088839e-140,Zfand2a
ENSMUSG00000036718,806.624740279734,0.0310137031496796,0.117844371365856,0.263175090928996,0.79241562881646,0.835234485284785,Micall2
ENSMUSG00000029547,1124.2874487091,-0.323792081053829,0.0945342747864768,-3.42512894698958,0.000614507689653,0.0012648717615918,Ints1
ENSMUSG00000018143,1493.63604753653,1.7448458221492,0.089738275527075,19.4437191031464,3.29398559023521e-84,6.435348135181819e-83,Mafk
ENSMUSG00000029551,141.618417760564,0.363769705379354,0.215280699041936,1.68974602460062,0.0910765540177224,0.128422150963621,Psmg3
ENSMUSG00000029554,476.097046360359,-0.545273491984701,0.131767301606927,-4.13815480270892,3.50110129020795e-05,8.33224847154582e-05,Mad1l1
ENSMUSG00000029557,131.534191846204,-0.307248985047558,0.223404013831043,-1.37530646732214,0.169036452332316,0.223036928938742,Ftsj2
ENSMUSG00000036639,171.844305485138,-0.82992209395701,0.198804975460528,-4.17455394179402,2.9857047217609e-05,7.15597707762904e-05,Nudt1
ENSMUSG00000029560,3774.13374726382,-0.107695587898674,0.06085716961594,-1.76964503243124,0.0767862920642256,0.11038855877859,Snx8
ENSMUSG00000056076,3201.2181603672,0.477806008225523,0.067054596823697,7.12562644261053,1.03608367213736e-12,4.37453669122596e-12,Eif3b
ENSMUSG00000036599,969.554575363736,-0.517704736609487,0.0921016222474463,-5.62101648132307,1.89837159349371e-08,6.08012978652731e-08,Chst12
ENSMUSG00000029570,2643.42409912148,0.636192621858126,0.0702969822609739,9.05007016512165,1.4287650240634201e-19,8.34534719978834e-19,Lfng
ENSMUSG00000036565,2811.70318950393,-0.500089513171875,0.0666370603444983,-7.50467548518087,6.15809641545163e-14,2.77402307232736e-13,Ttyh3
ENSMUSG00000036555,490.926857872698,-0.482248949962744,0.121579071696905,-3.96654574863826,7.29217837929788e-05,0.000167929293571,Iqce
ENSMUSG00000000148,432.998437615248,-0.0055803025959939,0.125212465023303,-0.0445666698994815,0.964452709817393,0.973156174767803,Brat1
ENSMUSG00000050022,45.8652185497112,-0.572832933836567,0.379982453166023,-1.50752470032158,0.131676217465116,0.178693245699572,Amz1
ENSMUSG00000000149,4749.390533113,-1.19104245607632,0.0599194642058234,-19.8773882888053,6.3873297441142e-88,1.31776821063496e-86,Gna12
ENSMUSG00000036526,1622.92788297544,3.8106287759892,0.0930706535727771,40.9433976200614,0.0,0.0,Card11
